"","proteinIDs","iBAQ.as_g0_a","iBAQ.as_g0_b","iBAQ.as_g0_c","iBAQ.as_g1_a","iBAQ.as_g1_b","iBAQ.as_g1_c","iBAQ.wt_g0_a","iBAQ.wt_g0_b","iBAQ.wt_g0_c"
"2105","Q9CQX8;Q9D6T9",0,1507200,1114000,521700,76068,237750,4135400,28175000,38597000
"2106","Q9CQZ5;A0A2R8VI90;A0A2R8W6V1;A0A2R8VHX1",2401600,2881500,4533000,1053000,379500,248360,2369100,24119000,43615000
"2107","Q9CQZ6",4740400,10688000,13223000,4943200,701260,110620,1998700,15821000,42312000
"2108","Q9CR00",5814200,475470,2234300,662780,128850,0,193380,2187500,2970400
"2109","Q9CR24",0,0,145130,0,0,0,95358,82885,1447000
"2110","Q9CR26;F8WJC2",200480,111220,58456,140210,0,0,0,200800,59051
"2111","Q9CR41",913100,255300,185540,272100,0,0,0,229710,449080
"2112","Q9CR51",13624000,11055000,21380000,6671800,1412300,2096900,12828000,104130000,155690000
"2113","Q9CR57;A0A1L1SUF6",25940000,4596400,16405000,5653300,1239500,1012200,870390,23419000,20415000
"2114","Q9CR59",1189100,273520,721220,84601,35935,0,55379,1220800,927900
"2115","Q9CR61",0,230180,1379700,1468700,0,198950,1123300,3570400,8483900
"2116","Q9CR62;Q5SX46;Q5SX48",9239800,4240900,10581000,1855500,139340,103820,1371600,8015800,33080000
"2117","Q9CR68",16797000,8963500,13047000,3247400,666130,300640,7244500,24175000,63145000
"2118","Q9CR80",430920,0,0,0,0,0,0,0,0
"2119","Q9CR86",294400,0,257000,0,0,0,0,260790,125300
"2120","Q9CR98;A0A0N4SWI4",1670200,1000100,2317500,403990,0,0,532900,4741100,9901700
"2121","Q9CRB8",0,136500,0,99740,0,0,202120,422840,1103600
"2122","Q9CRB9;Q9D9P1;D3Z0L4;S4R238",7600100,5569300,8032500,2385000,365370,427040,5962200,30334000,60613000
"2123","Q9CRC0",2274800,1046500,2848500,737270,0,0,0,1805200,3975000
"2124","Q9CRD0;A0A0J9YUB6;A0A0J9YUK7",1204000,130450,384820,98688,0,0,124320,2747100,2211200
"2125","Q9CS42",0,0,0,0,0,0,0,96856,99450
"2126","Q9CWF2",0,254200,159580,233340,69525,93378,0,217920,135130
"2127","Q9CWJ9",2251300,240920,710070,175370,14204,8552,0,1286100,1442600
"2128","Q9CWK8",6437100,655730,2900300,703540,164580,43076,118560,3858900,2985900
"2129","Q9CWL8",97363,0,41499,0,0,0,0,56753,0
"2130","Q9CWS0;D3YU15",347860,0,116210,122290,50283,0,268720,1765900,2665700
"2131","Q9CX00",395770,2266400,3661100,916370,113240,45250,38856,1157200,1426600
"2132","Q9CX34",3352000,195270,769870,207080,50544,36060,44472,1012000,1316700
"2133","Q9CX60",1112100,0,285560,0,0,0,0,967360,317040
"2134","Q9CX86",16228000,1643700,8264600,1489800,372050,247310,221070,5539200,9023200
"2135","Q9CXJ4;F6ZFC5",0,0,65050,0,0,0,33067,157870,351350
"2136","Q9CXP8",7871500,1547600,934550,515690,0,60303,65996,3085400,3269600
"2137","Q9CXS4",0,264750,311090,200020,47688,376100,43437,280010,469690
"2138","Q9CXT8",389500,330870,696100,214740,23566,24086,270930,1127400,4178200
"2139","Q9CXV1",0,774860,0,210560,0,0,0,0,0
"2140","Q9CXW3;A0A0A6YY29",408870,0,0,0,0,0,0,468450,380960
"2141","Q9CXW4;A2BH06",8255400,3515300,6538000,2683800,1388600,1838700,155970,2348400,3355200
"2142","Q9CY16",0,141650,0,0,7163.2,0,85802,601220,1223600
"2143","Q9CY27;G3UWE1;Q52L67;A0A5F8MQC8;A0A1D5RLH3;A0A5F8MPU6",470880,510650,153110,297810,90076,72793,109790,2106600,3750100
"2144","Q9CYA0",1185300,112760,828920,99458,0,0,23031,377280,596640
"2145","Q9CYG7",1835800,72497,367320,64845,21285,0,31603,1409400,970520
"2146","Q9CYW4",0,133710,267970,0,21963,0,306690,1100000,3261900
"2147","Q9CZ13;A0A0A6YW82;A0A0A6YWX6",23418000,23004000,30450000,10183000,898810,1357200,11646000,56997000,115490000
"2148","Q9CZ44;A2AT02",1856900,30915,284770,363010,28315,102970,154940,3215900,1970700
"2149","Q9CZ69",2745700,0,0,0,0,0,116840,0,3100800
"2150","Q9CZ83",0,0,0,0,0,0,0,220250,548370
"2151","Q9CZD3",975340,60761,236060,58887,0,12134,23968,528990,512110
"2152","Q9CZD5",0,0,0,0,0,0,0,114280,143740
"2153","Q9D1T2;Q9CZH7",0,0,0,369040,0,0,0,0,0
"2154","Q9CZM2;B8JKK2",7617500,3883700,7145200,2235900,1010400,231810,173160,10300000,3080700
"2155","Q9CZN7",2871800,554240,1290200,692390,100370,46434,789230,10738000,16880000
"2156","Q9CZR8",160430,0,75181,0,0,0,41743,426280,382480
"2157","Q9CZU3",299540,0,0,0,0,0,0,19822,94748
"2158","Q9CZU6;Q80X68",5190000,1557500,3958100,1388300,219280,222990,2028500,12508000,30798000
"2159","Q9CZX9",0,0,0,148480,0,42083,0,287030,662040
"2160","Q9CZY3",339720,113280,217370,1947800,248310,335970,137330,3342200,3148700
"2161","Q9D023",1116700,710900,1991600,1354800,0,0,338710,1220300,3521500
"2162","Q9D024;F7C265",425930,0,0,0,0,23096,31358,440720,549920
"2163","Q9D051",7012300,2555300,5469500,3046000,454680,548470,2734700,23747000,33869000
"2164","Q9D0B0",533280,0,181340,0,0,0,0,0,0
"2165","Q9D0E1;B8JK33;B8JK32;F6W322;F7C9U3;A0A3Q4EH91;A0A3Q4L2X3;G3X924;Q91VC4",10805000,3020100,6924800,3173900,533720,755520,416580,12223000,8878200
"2166","Q9D0F3;D3Z5B9",1976400,1575300,2390100,495230,97607,91339,97917,1912500,3193700
"2167","Q9D0F9;A2CEK3",446050,0,425030,127300,25857,22106,54533,520070,546560
"2168","Q9D0I9",172050,27745,21015,29789,0,0,7128.7,145060,29784
"2169","Q9D0J8",184900000,36350000,90618000,48652000,7842700,7245700,6649800,198190000,238370000
"2170","Q9D0K2;Q3UJQ9",3458200,2331200,4065000,1712500,380130,373820,1534100,22733000,24975000
"2171","Q9D0L7;D3Z5T2",88175,0,0,99027,0,0,70835,98496,767700
"2172","Q9D0M3;A0A2R8VHK1",1853600,6098200,6741500,2625800,306390,89059,1237400,5978700,14671000
"2173","Q9D0S9",2923300,620010,1450400,587580,167400,371350,4430200,22903000,44782000
"2174","Q9D0T1",9447100,1062800,4831600,817080,175720,473450,582260,8765900,10218000
"2175","Q9D172;A0A1W2P7B6;A0A1W2P870",6217400,5008600,9110800,2747500,919660,595690,6347000,50817000,76742000
"2176","Q9D198",531760,0,318610,0,0,0,0,457540,920830
"2177","Q9D1A2;A0A494B9S3;A0A494B9U6",10081000,830870,4457800,1072300,178510,241390,341830,5623700,3385500
"2178","Q9D1C3",498250,0,0,0,0,0,114500,0,1214700
"2179","Q9D1H8",0,0,0,239460,0,0,379720,1850600,4011900
"2180","Q9D1I5;A0A0U1RQ27",0,0,63236,0,0,72025,259580,1563100,3514200
"2181","Q9D1J3;A0A1W2P7G2;A0A1W2P6N2",2247600,213590,43695,275920,48220,55651,132030,4863000,3324700
"2182","Q9D1L0;D3Z5B1;B2RPU8",0,0,0,0,0,0,0,3913000,0
"2183","Q9D1M0",0,0,0,0,0,0,0,231080,44706
"2184","Q9D1M4",404890,203980,257710,221460,0,0,0,455190,492490
"2185","Q9D1Q4",3207200,2099500,4253600,1028800,0,147950,272540,2721300,5488300
"2186","Q9D1Q6",3450600,903610,2315800,252490,85796,85436,368000,2953100,7882000
"2187","Q9D273",0,0,89023,0,0,0,0,152840,283000
"2188","Q9D287;D6RGA5",368480,0,0,47647,0,0,0,88737,0
"2189","Q9D2G2",248720,1467600,1000500,664370,84890,87090,19757,306460,123530
"2190","Q9D2M8",716810,172390,0,233940,43300,117300,0,328710,0
"2191","Q9D2R6;E9Q6W2",998550,796640,788880,483370,84080,68568,526500,818900,9833400
"2193","Q9D2V7;G3X9L5;E9PYU1",2798200,155690,885620,122890,19919,0,18342,1437400,1153900
"2194","Q9D3B1",719870,123060,354560,167950,45711,25105,74013,482770,1989700
"2195","Q9D3D9",242720000,109500000,206680000,51231000,5765700,7995800,43061000,260490000,736650000
"2196","Q9D404",38890,0,44983,0,0,0,18968,378080,177500
"2197","Q9D4J1",0,0,0,86365,0,0,0,445690,226620
"2198","Q9D554",2354900,218600,996240,253010,41509,64944,59835,1072900,1615800
"2199","Q9D5V6",69837,0,0,58756,0,0,0,454930,0
"2200","Q9D662;A2ANA0",156190,46520,50740,20946,8919.2,0,0,145980,55127
"2201","Q9D6J5;E9Q9J5;Q3V406;F6VCY0",679620,3762200,3640100,1017400,0,104700,839130,5597500,16217000
"2202","Q9D6J6;M0QWP9",3041700,3067600,5318900,976460,226170,181170,3371300,10530000,19792000
"2203","Q9D6M3;A0A0J9YTY6;E9PV90;E9PY45;E9Q6M6",0,0,0,0,0,0,0,0,220370
"2204","Q9D6S7",58024,0,92502,0,0,0,0,392350,435910
"2205","Q9D6Y7;A0A1B0GT40",161740,134010,94763,96432,39930,69004,70531,1476500,1649600
"2206","Q9D735",2022600,156780,408100,216330,0,0,56884,645530,891640
"2207","Q9D7J4",0,0,552640,0,0,0,139810,1859500,6442500
"2208","Q9D7J9",0,0,102670,0,0,0,0,324400,558160
"2209","Q9D7N9",669610,177160,327910,35774,26397,0,20122,320540,724480
"2210","Q9D7S9",430980,270140,356650,128030,0,0,0,616510,470310
"2211","Q9D819",71471,0,94463,50206,0,0,0,286840,305960
"2212","Q9D823",786480,468250,445560,115870,53380,0,138550,1185900,1794900
"2213","Q9D826",128570,167280,355680,184460,26974,19260,93566,1211500,1295900
"2214","Q9D880",126010,88821,351640,55852,0,19777,43152,585290,1008800
"2215","Q9D898;A0A0R3P9C9",4758600,0,2344600,170840,0,0,75608,2563600,1155300
"2216","Q9D8B3",3764100,1153200,2950700,771810,158050,0,66665,3824700,3165200
"2217","Q9D8E6",11364000,2636000,5149800,1470300,510480,604350,574060,12967000,10966000
"2218","Q9D8L5",5525900,517080,4128800,557140,201890,26351,23112,165370,0
"2219","Q9D8N0",823080,471310,536580,285990,27111,87830,48027,1329500,799860
"2220","Q9D8P4;H3BJT9;H3BIZ3;A0A1B0GSV1",0,0,0,0,0,0,0,515830,1292300
"2221","Q9D8S9",0,0,227670,153630,0,9694.3,55612,1396700,2042700
"2222","Q9D8T7;F7DE82;F8WHU8",707310,829690,1110700,918950,223940,269570,1758500,7772600,15353000
"2223","Q9D8U8",3030700,247400,1510200,339270,35896,0,44515,1245900,776410
"2224","Q9D8W7;A0A0J9YUI7;A0A0J9YU93;A0A0J9YU56",0,994400,0,0,0,0,0,417810,662570
"2225","Q9D8X2",834740,292830,266930,0,0,0,0,260630,214770
"2226","Q9D8Y1",137970,142140,352410,0,0,0,0,0,800630
"2227","Q9D8Z2",1385400,0,1343100,242640,0,0,93002,3822300,4384600
"2228","Q9D937",3861300,286520,1085400,0,0,0,206340,1942600,1857400
"2229","Q9D939",0,0,0,59162,0,48221,47973,286830,252010
"2230","Q9D964",4489200,1014200,3004400,1293100,398780,113160,1253600,13100000,13558000
"2231","Q9D9V3",0,0,0,0,0,0,0,82481,0
"2232","Q9DAA6",0,0,0,0,0,0,0,205300,128190
"2233","Q9DAK9",354840,371530,574650,214850,0,0,0,461830,109820
"2234","Q9DAS9;A0A0N4SVT3;A0A0N4SW28",38361000,13871000,18184000,7953600,1392200,878650,5929800,33025000,94651000
"2235","Q9DAT5",0,17763,0,0,0,0,16186,124240,348170
"2236","Q9DAU1",562950,0,187490,0,0,0,0,561300,255720
"2237","Q9DB05;A0A1B0GR35;P28663",3174100,567060,1709100,607870,53018,17107,20056,1495100,1197300
"2238","Q9DB15",199770,748540,2639200,235080,18109,87804,592520,4561200,7791000
"2239","Q9DB20;A0A338P776;F6XVM5;A0A338P7G3;F7D3P8",17865000,20727000,26106000,7654700,1176400,1207300,11676000,69374000,112740000
"2240","Q9DB77;A0A140LI98",15109000,23572000,37070000,10312000,1295600,1019600,10895000,52051000,140430000
"2241","Q9DBC0;S4R1U9",65033,0,0,0,0,0,0,100120,243980
"2242","Q9DBC7;A2AI69",1824600,164830,565920,91695,18773,0,20709,748710,932580
"2243","Q9DBG5;A0A3B2WCW2",5297100,405400,1318400,452800,75576,112530,0,2121500,1822400
"2244","Q9DBJ1",19740000,3177800,10454000,5564600,885310,1783800,1681200,27599000,19659000
"2245","Q9DBL1;E9Q5L3;A0A140LHL4",264720,73737,544130,328650,0,0,145630,2124200,2988900
"2246","Q9DBL7",1054100,331190,540720,311550,0,31992,132510,1261100,1226200
"2247","Q9DBM2",1174800,1384900,650560,2772500,224110,86813,647770,6048600,10896000
"2248","Q9DBP5;A0A0R4J093",4387000,536730,1738400,734390,79270,217990,53775,4349100,2258900
"2249","Q9DBR0",0,0,133610,0,0,0,19531,0,179660
"2250","Q9DBR1",310400,0,0,0,0,0,0,190960,229490
"2251","Q9DBR7",257770,23200,105180,58381,6173.1,5151.7,10908,275680,242130
"2252","Q9DBS1",0,219310,189990,0,0,0,0,0,0
"2253","Q9DBS5",0,0,0,36818,0,0,0,28520,0
"2254","Q9DBT9",61508,201910,166010,104570,0,0,15400,15244,132050
"2255","Q9DC07",0,0,0,58320,0,0,0,0,0
"2256","Q9DC50",57787,49048,0,88344,0,0,23050,333370,685020
"2257","Q9DC51",326670,133820,211690,167480,49525,0,23658,571150,353370
"2258","Q9DC61",106490,0,170120,59404,0,0,60298,281860,609800
"2259","Q9DC70",416710,530950,944490,43898,0,0,0,964980,2829000
"2260","Q9DCC4",374180,103450,778630,114480,175080,34599,15345,1257500,679690
"2261","Q9DCC7",0,0,0,0,0,0,93703,211720,680990
"2262","Q9DCD0",4626500,756570,1545200,561430,149060,192400,61243,3579100,1747200
"2263","Q9DCE9",0,0,0,0,0,0,0,0,0
"2264","Q9DCJ5",21157000,21892000,24943000,9369400,1207700,684080,11187000,53619000,142210000
"2265","Q9DCJ9",0,37128,0,0,0,27451,0,342870,220420
"2266","Q9DCL4",0,0,0,0,0,0,0,0,91257
"2267","Q9DCL9;D3Z6P1;D6RCU8",1674900,567430,752250,426410,56443,86599,130600,2079800,1837700
"2268","Q9DCM0",2014700,2614600,2680000,880700,324030,420330,2679200,16592000,18208000
"2269","Q9DCM2;A0A0N4SVE5",0,140920,302560,47790,51306,0,86183,1420100,4429400
"2270","Q9DCN2;F2Z456",574080,938530,1461400,488150,228920,127030,149130,1858600,1036900
"2271","Q9DCS2;G5E8X1;E9Q5B2;D3YZM4",0,0,0,84747,0,0,0,534640,585000
"2272","Q9DCS3;A2A845",632190,346090,374600,328000,41636,53583,1315500,3209400,7005000
"2273","Q9DCT2",2898300,1995500,2186600,582130,151290,0,568100,6331300,9349700
"2274","Q9DCT8",0,0,0,0,0,0,0,496610,115930
"2275","Q9DCU2",1058300,1185100,796970,693970,0,403880,424100,1746300,5761500
"2276","Q9DCW4;A0A0N4SVE0;A0A0U1RNP5;A0A0U1RNR3;A0A0N4SWE9;A0A0U1RNK9;A0A0U1RQB4",24539000,8642200,15341000,6869600,1949600,2561300,21623000,117220000,202900000
"2277","Q9DCX2;B1ASE2",64274000,58583000,61140000,22036000,3064900,3502500,29163000,152100000,276610000
"2278","Q9DCY0;D3Z1F5;D3Z4V9",1942500,2139900,1356500,1184000,213240,111640,3296200,13186000,32316000
"2279","Q9DCZ4",279190,0,341370,0,0,0,0,564750,2311800
"2280","Q9DD18",722370,0,0,0,0,0,89973,753760,1396400
"2281","Q9EP72",103720,407710,0,129140,0,0,0,280510,277310
"2282","Q9EP89;A0A1L1SVF9",186370,135400,263260,39347,0,0,131510,578880,1959700
"2283","Q9EPL9;Q3TAW3;E9Q296;Q8C178;D3Z2N6;A0A0J9YVH1",446980,268010,288420,47124,25429,0,208390,1357200,2064200
"2284","Q9EPU0",0,0,31027,0,0,0,0,94453,23559
"2285","Q9EQ06",818760,138680,578020,132010,36520,0,88960,1164700,1249200
"2286","Q9EQ20;A0A1Y7VJ32",12879000,8544700,10415000,7116600,1898000,1706000,26665000,98926000,227050000
"2287","Q9EQ21",0,5440000,17668000,2965600,692900,0,80734,0,160160
"2288","Q9EQ32",195120,0,40238,0,0,0,0,119070,52809
"2289","Q9EQH2;A0A1Y7VNY4",13906,62933,134630,0,8395.4,0,0,74022,61972
"2290","Q9EQH3",80195,20771,97323,28856,8015.6,4701.2,0,76685,58326
"2291","Q9EQI8",0,0,0,67361,16732,24286,34435,228080,246550
"2292","Q9EQK5;E9Q3X0;D3Z2N7",1593800,92964,1017200,280270,50146,17061,6582.4,445550,141050
"2293","Q9EQP2",3556600,306530,1493900,242290,14581,0,7406.9,2516400,925650
"2294","Q9EQU3",296190,34347,119890,0,0,0,0,97347,19681
"2295","Q9ERB0",1696400,0,461820,232310,0,0,0,1111000,408560
"2296","Q9ERG0",199350,0,74375,81757,31047,0,19390,438910,158150
"2297","Q9ERL7;D3YY16;D3Z2F6;A0A2I3BR94;A0A2I3BPS1;Q9CQI3",2566800,401850,1029800,129080,35611,0,0,423250,0
"2298","Q9ERN0;A0A1L1SUU4",14135000,1276600,1639500,814110,256340,395060,409020,3620200,6758700
"2299","Q9ERS2",152870,676050,488580,56078,0,0,165510,1548200,3281700
"2300","Q9ERT9",0,0,0,0,0,0,68382,1203700,1859800
"2301","Q9ERU3",369840,55156,85765,0,97747,28335,24931,750070,1005900
"2302","Q9ERU9",6627,2258,4661.3,3554.3,0,857.03,0,15176,8463.4
"2303","Q9ES46",0,0,0,0,0,0,0,0,0
"2304","Q9ES52",1506400,231340,353770,45199,5687,3281.9,0,514630,430420
"2305","Q9ES97",313980,86151,169560,299410,0,19530,3207.2,603800,621360
"2306","Q9ESJ4",143090,573920,578620,0,0,0,0,0,0
"2307","Q9ESP1",640110,223240,500500,140970,0,0,0,800210,121620
"2308","Q9ESU7",78840,0,0,0,0,0,0,0,71005
"2309","Q9JHF5;A0A494B9E3",491940,245730,532150,288570,82773,211370,0,196950,75371
"2310","Q9JHI5",4901900,2012200,3200000,1311900,197900,75252,2461100,19993000,45256000
"2311","Q9JHJ0",2224500,163850,1028000,917690,216740,216760,174920,1523600,1440300
"2312","Q9JHK5;Q8CAG6",2996000,0,91574,0,0,0,0,573520,0
"2313","Q9JHU4",88174,9884.3,23578,19400,1546.1,2365.1,1535.8,69609,47931
"2314","Q9JHW2;A0A338P6G0;A0A338P7A1",239770,0,136750,28849,20991,0,498740,1801300,6584100
"2315","Q9JI48",189240,572380,461940,470130,309370,311910,0,0,0
"2316","Q9JI75;A0A1Y7VMA0;A0A1Y7VL95",393000,462310,906580,451930,88740,100150,305330,1196600,3230200
"2317","Q9JIG7",209670,0,52039,0,0,0,0,105640,66581
"2318","Q9JII6;B1AXW3",7238400,1577500,1869200,3977700,942270,1086400,1871900,30742000,22596000
"2319","Q9JIK5",179110,0,45189,45633,0,5942.2,0,174570,102010
"2320","Q9JIK9",98060,47012,93230,80508,0,0,50837,311550,924020
"2321","Q9JIW9;F6QC68;P63321",880620,740550,241840,178870,0,0,21799,1465800,1565600
"2322","Q9JIY7;E9PUL7;E0CYC6;Q8CHQ9;G5E8L3",217050,69378,94251,35445,0,0,272710,2653800,5030900
"2323","Q9JJ28",0,0,12816,0,0,0,0,37455,23533
"2324","Q9JJG9",59236,0,0,0,0,0,0,0,64156
"2325","Q9JK81",0,0,0,0,0,0,0,0,0
"2326","Q9JKB3",411840,0,145900,107290,0,0,0,244130,180370
"2327","Q9JKF1;A0A0U1RNG5;A0A0U1RPU3",3731700,473970,1695700,541550,97450,63690,35180,3093600,1730800
"2328","Q9JKF7",0,0,0,0,0,0,0,0,0
"2329","Q9JKR6;A0A1L1SQ34;E0CYZ2;F6TRP3",1069900,241010,815770,262580,41692,26602,150600,1069500,1521800
"2330","Q9JLB4",7187.7,48248,145350,14923,3229.8,6045.8,2315,191910,321990
"2331","Q9JLI8",202510,0,61583,16340,0,0,0,87611,80458
"2332","Q9JLJ2",8387800,1578200,2041300,1283200,307600,161180,2436500,21504000,32243000
"2333","Q9JLQ0;A0A3B2W812",0,0,0,0,0,0,0,309980,213230
"2334","Q9JM14;A2A9X5",2239300,490970,913730,468370,0,111570,0,2373600,608400
"2335","Q9JM76;H7BWZ3;D3Z2F7;D3Z2F8;A0A0G2JFK7",6329500,1109100,3556300,466480,49826,0,124000,4653800,2549500
"2336","Q9JMG1",334770,0,114680,0,0,0,0,310420,304780
"2337","Q9JMH6",141550,174010,317540,127170,20326,22885,0,22856,143220
"2338","Q9NYQ2",175390,123010,432130,229010,19253,26191,1806600,2357400,18641000
"2339","Q9QUH0;A0A1Y7VM65",1618700,378050,407400,609930,87633,121140,0,1514600,570720
"2340","Q9QUI0;A0A0A6YXF6;Q62159;H3BL56;A0A0A6YWJ1;A0A0G2JEP8;Q9CR99",66720000,11102000,27055000,6768200,2246900,2213200,2114500,34435000,46528000
"2341","Q9QUM9;E0CXB1;E0CYT2",1907700,296900,679340,378520,19928,49912,0,1787100,453500
"2342","Q9QUR7",239210,0,0,81462,0,0,0,529550,474480
"2343","Q9QWR8;A0A2R8VHH9;Q3UZX5",1583500,426670,967050,566330,33315,95897,18315,865260,444540
"2344","Q9QXD1;E9Q5T5",0,0,0,14703,0,0,26964,131910,922200
"2345","Q9QXD6;F6YS63",0,0,83488,168710,99315,138940,93506,4123200,1049200
"2346","Q9QXD8",0,0,23792,0,0,0,0,200600,0
"2347","Q9QXH4",416470,144090,232900,33207,0,0,0,355580,76783
"2348","Q9QXN5",0,0,0,102400,29410,92749,58548,796450,1318700
"2349","Q9QXT0;A0A1W2P729",3407700,781840,3728400,425340,37099,59106,330580,3814300,6218600
"2350","Q9QXX4",899300,1249700,1482600,370440,13319,16012,559410,1440800,8797000
"2351","Q9QXY6",0,0,33240,149440,0,0,8233.6,474160,0
"2352","Q9QYA2",0,0,0,0,0,0,0,241170,308880
"2353","Q9QYB1",4427800,714190,2555400,497630,68814,45271,146350,4769700,5173500
"2354","Q9R1R8;Q9QYF1",150980,0,90893,0,0,0,0,87399,0
"2355","Q9QYJ0",238360,56912,213420,43546,0,0,0,471460,458920
"2356","Q9QYR9;O55137;A0A1Y7VMZ4;Q91YQ6;Q6Q2Z6;Q9QYR7",975780,571080,871820,474240,427410,228790,387980,2715900,5208600
"2357","Q9QYS9;A0A3B2WCH2",1204600,105820,280230,72014,0,0,0,705390,73403
"2358","Q9QZD8",1696800,1611100,1329900,244920,31287,0,760250,4052400,18308000
"2359","Q9QZD9;A2AE03",1042700,184510,336410,167660,8686.6,38234,0,793060,486550
"2360","Q9QZE5",0,0,0,0,0,0,0,60429,0
"2361","Q9QZK7",114760,19393,49968,0,27316,0,0,127290,86729
"2362","Q9QZM0",43959,0,51155,0,0,0,0,176600,66063
"2363","Q9QZQ8;Q8CCK0",2181400,1544200,2427800,1387500,410770,624660,59195,5529300,1856100
"2364","Q9QZZ6",0,0,317640,0,0,0,0,0,0
"2365","Q9R0A0",351550,0,170370,0,0,0,0,374540,546120
"2366","Q9R0H0;A2A848",2320400,895040,673640,657290,174350,134020,2278600,9824700,23130000
"2367","Q9R0M5",0,0,0,0,0,0,0,332390,0
"2368","Q9R0P5",2168500,762950,1441900,1307200,165340,225180,70001,2901200,2048200
"2369","Q9R0Q6",0,0,0,0,0,0,0,181710,274870
"2370","Q9R0X4;Q32MW3",308580,145400,540270,190230,7939.6,76984,78509,896470,1031000
"2371","Z4YN97;Q9R0Y5",0,0,0,0,0,0,0,355340,0
"2372","Q9R112;H3BLH2;F6ZKZ3",399030,209690,312110,86646,19911,23206,0,354700,415930
"2373","Q9R190",36205,0,32802,0,0,0,0,33060,0
"2374","Q9R1J0",165230,0,0,0,0,0,0,222970,386200
"2375","Q9R1P3",1122300,160340,434310,126310,16619,44524,0,440420,442830
"2376","Q9R1P4;A0A1B0GS70",13017000,1019600,4078200,1071000,159620,156730,287170,5729100,4394500
"2377","Q9R1T2",402450,0,178320,72953,0,0,0,152080,179860
"2378","Q9R1T4",583670,60248,264690,0,0,0,17563,1094800,602560
"2379","Q9WTI7",17611,0,46183,34432,0,7842.5,0,102100,0
"2380","Q9WTP6;F7BP55",7223400,2360700,4938300,1492800,351620,500380,2043600,21957000,34352000
"2381","Q9WTP7;F6RP11",1895300,1076400,1822000,860840,160130,101100,1208800,8994200,18497000
"2382","Q9WTX5",181760,0,0,0,0,0,0,272880,132270
"2383","Q9WU78",2161500,776940,1614900,425280,96368,36102,70104,2028000,1701700
"2384","Q9WU79;A0A0R4J1T9;A0A338P738;F6PYI8;F6YFQ5;E9PUR5",296330,255550,235150,194830,13341,15433,286890,1448000,6521300
"2385","Q9WUK2",11047000,419470,2927000,916850,129990,261340,312700,4475800,4263400
"2386","Q9WUM3;A0A494B9Y4;A0A494BAI1;D3YUG6",22374000,2233500,5340000,1042400,212000,238370,430840,17587000,14427000
"2387","Q9WUM4",5653700,1182300,3239100,602590,190790,82347,99638,4104100,2226100
"2388","Q9WUM5;A0A0N4SVU4",14988000,7531800,14485000,4025800,1092200,706200,6598100,66456000,118780000
"2389","Q9WUR9;A2ARF6;F6TEU8;A2ARF5",799530,1284600,965930,942520,167090,187190,5085900,23337000,62157000
"2390","Q9WUU7",73258000,5750800,18248000,9109300,733810,1999700,751590,20686000,9872300
"2391","Q9WV03",1728200,0,198170,0,0,0,24779,415370,608010
"2392","Q9WV54;D3Z505",133950,226410,710310,605870,36436,118570,0,24665,41716
"2393","Q9WV69",0,0,0,0,0,0,27827,214130,388280
"2394","Q9WV98;A0A1Y7VIZ6;A0A1Y7VL11",5243400,3799000,4979200,2054200,47511,113680,3160300,21059000,34796000
"2395","Q9WVA2;Q4FZG7",2796800,1278700,2822200,1291900,136820,192420,958520,7731300,10195000
"2396","Q9WVA4;A0A0A6YXG6;Q9R1Q8",4929900,5401600,17376000,8967400,1736300,1917300,783460,23388000,4050600
"2397","Q9WVD5",0,112420,163960,0,0,0,0,135480,1794800
"2398","Q9WVK4",159170,0,119370,0,0,0,0,59834,91382
"2399","Q9WVL0;A0A1Y7VNC1;A0A1Y7VJZ2",1197700,1496800,986410,1366600,151350,87190,428980,2998000,9590100
"2400","Q9WVM8;Q3UNS8",456990,0,147190,134270,20684,0,492600,3138900,13812000
"2401","Q9WVQ5",642020,116990,267280,0,14659,0,0,0,701500
"2402","Q9Z0E6",108270,0,0,0,0,0,0,167140,0
"2403","Q9Z0M5",127490,127770,39370,66588,116560,120810,88080,350250,220900
"2404","Q9Z0P5;A0A1L1SU53;A0A1L1STC8",3161500,343150,1473800,276170,0,0,84852,2297900,2200000
"2405","Q9Z0Y1;E9Q919",1708400,132360,467630,523060,54505,108920,0,238660,693070
"2406","Q9Z110",17613,0,23479,0,0,0,0,0,5580.7
"2407","Q9Z1D1",241800,0,175410,165990,44155,0,0,664990,537550
